,timestamp,TOTUSJH
104,2010-05-05 09:10:22.800000+00:00,29.236
105,2010-05-05 10:10:22.800000+00:00,30.914
106,2010-05-05 11:10:22.800000+00:00,30.519
107,2010-05-05 14:10:22.700000+00:00,31.27
108,2010-05-05 18:10:22.700000+00:00,33.264
109,2010-05-05 21:10:22.700000+00:00,26.292
110,2010-05-02 08:58:22.500000+00:00,409.11300000000006
111,2010-05-02 09:58:22.500000+00:00,438.2480000000001
112,2010-05-02 10:58:22.400000+00:00,480.835
113,2010-05-02 11:58:22.400000+00:00,486.936
114,2010-05-02 12:58:22.400000+00:00,506.582
115,2010-05-02 13:58:22.300000+00:00,511.68
116,2010-05-02 14:58:22.300000+00:00,514.891
117,2010-05-02 15:58:22.300000+00:00,505.32
118,2010-05-02 16:58:22.300000+00:00,473.963
119,2010-05-02 17:58:22.300000+00:00,471.911
120,2010-05-02 18:58:22.300000+00:00,518.415
121,2010-05-02 19:58:22.300000+00:00,528.869
122,2010-05-02 20:58:22.400000+00:00,514.356
123,2010-05-02 21:58:22.400000+00:00,500.663
124,2010-05-02 22:58:22.400000+00:00,489.05300000000005
125,2010-05-02 23:58:22.500000+00:00,523.898
126,2010-05-03 00:58:22.500000+00:00,519.422
127,2010-05-03 01:58:22.500000+00:00,527.922
128,2010-05-03 02:58:22.600000+00:00,543.871
129,2010-05-03 03:58:22.600000+00:00,568.844
130,2010-05-03 04:58:22.600000+00:00,533.118
131,2010-05-03 05:58:22.600000+00:00,495.245
132,2010-05-03 06:58:22.600000+00:00,487.481
133,2010-05-03 07:58:22.600000+00:00,464.798
134,2010-05-03 08:58:22.600000+00:00,496.253
135,2010-05-03 09:58:22.600000+00:00,491.512
136,2010-05-03 10:58:22.600000+00:00,474.405
137,2010-05-03 11:58:22.500000+00:00,343.646
138,2010-05-03 12:58:22.500000+00:00,440.728
139,2010-05-03 13:58:22.500000+00:00,444.309
140,2010-05-03 15:58:22.400000+00:00,405.075
141,2010-05-03 16:58:22.400000+00:00,412.836
142,2010-05-03 17:58:22.400000+00:00,419.93300000000005
143,2010-05-03 22:58:22.500000+00:00,397.737
144,2010-05-03 23:58:22.600000+00:00,415.181
145,2010-05-04 02:58:22.700000+00:00,382.429
146,2010-05-04 04:58:22.700000+00:00,423.92800000000005
147,2010-05-04 05:58:22.700000+00:00,392.74
148,2010-05-04 06:58:22.700000+00:00,367.528
149,2010-05-04 09:58:22.700000+00:00,370.323
150,2010-05-04 11:58:22.700000+00:00,255.764
151,2010-05-04 18:58:22.600000+00:00,375.585
152,2010-05-04 21:58:22.600000+00:00,322.348
153,2010-05-05 01:58:22.800000+00:00,300.4
154,2010-05-05 06:58:22.900000+00:00,311.558
155,2010-05-05 11:58:22.800000+00:00,332.379
156,2010-05-05 15:58:22.700000+00:00,313.619
157,2010-05-05 17:58:22.700000+00:00,353.641
158,2010-05-05 19:58:22.700000+00:00,325.428
159,2010-05-05 20:58:22.700000+00:00,320.283
160,2010-05-05 21:58:22.800000+00:00,300.985
161,2010-05-05 22:58:22.800000+00:00,306.74
162,2010-05-06 03:58:23+00:00,278.898
163,2010-05-06 11:58:22.900000+00:00,235.035
164,2010-05-06 12:58:22.900000+00:00,236.563
165,2010-05-06 18:58:22.800000+00:00,229.557
166,2010-05-06 23:58:23+00:00,221.425
167,2010-05-09 15:58:23.200000+00:00,256.85400000000004
168,2010-05-09 21:58:23.300000+00:00,226.545
169,2010-05-05 11:10:22.800000+00:00,369.761
170,2010-05-05 13:10:22.700000+00:00,356.5490000000001
171,2010-05-05 14:10:22.700000+00:00,374.888
172,2010-05-05 15:10:22.700000+00:00,365.65
173,2010-05-05 16:10:22.700000+00:00,355.327
174,2010-05-05 19:10:22.700000+00:00,342.585
175,2010-05-05 22:10:22.800000+00:00,321.784
176,2010-05-06 05:10:23+00:00,325.152
177,2010-05-06 07:10:23+00:00,299.363
178,2010-05-06 08:10:23+00:00,312.071
179,2010-05-06 10:10:22.900000+00:00,311.517
180,2010-05-06 11:10:22.900000+00:00,312.534
181,2010-05-06 12:10:22.900000+00:00,314.898
182,2010-05-06 13:10:22.900000+00:00,320.157
183,2010-05-06 14:10:22.800000+00:00,330.4530000000001
184,2010-05-06 15:10:22.800000+00:00,319.926
185,2010-05-06 17:34:22.800000+00:00,318.485
186,2010-05-06 18:10:22.800000+00:00,315.651
187,2010-05-06 19:10:22.800000+00:00,328.88699999999994
188,2010-05-06 21:10:22.900000+00:00,292.507
189,2010-05-07 00:10:23+00:00,288.6020000000001
190,2010-05-07 01:10:23+00:00,289.719
191,2010-05-07 02:10:23+00:00,277.144
192,2010-05-07 06:10:23.100000+00:00,255.912
193,2010-05-07 07:10:23.100000+00:00,256.07
194,2010-05-07 08:10:23.100000+00:00,244.0
195,2010-05-07 09:10:23.100000+00:00,255.912
196,2010-05-07 10:10:23.100000+00:00,249.135
197,2010-05-07 13:10:23+00:00,245.93400000000003
198,2010-05-07 14:10:23+00:00,247.581
199,2010-05-07 15:10:23+00:00,232.779
200,2010-05-07 16:10:22.900000+00:00,236.03
201,2010-05-07 17:10:22.900000+00:00,235.874
202,2010-05-07 18:10:22.900000+00:00,246.164
203,2010-05-07 19:10:22.900000+00:00,274.735
204,2010-05-07 20:10:23+00:00,238.901
205,2010-05-07 21:10:23+00:00,224.772
206,2010-05-07 22:10:23+00:00,237.274
207,2010-05-07 23:10:23.100000+00:00,224.566
208,2010-05-08 00:10:23.100000+00:00,231.014
209,2010-05-08 01:10:23.100000+00:00,218.88
210,2010-05-08 02:10:23.200000+00:00,218.241
211,2010-05-08 03:10:23.200000+00:00,218.243
212,2010-05-08 04:10:23.200000+00:00,223.646
213,2010-05-08 05:10:23.200000+00:00,221.365
214,2010-05-08 06:10:23.200000+00:00,207.824
215,2010-05-08 07:10:23.200000+00:00,193.871
216,2010-05-08 08:10:23.200000+00:00,188.058
217,2010-05-08 09:10:23.200000+00:00,177.64700000000005
218,2010-05-08 10:10:23.200000+00:00,178.188
219,2010-05-08 11:10:23.200000+00:00,180.729
220,2010-05-08 12:10:23.100000+00:00,184.332
221,2010-05-08 13:10:23.100000+00:00,172.253
222,2010-05-08 14:10:23.100000+00:00,163.308
223,2010-05-08 15:10:23.100000+00:00,167.725
224,2010-05-08 16:10:23.100000+00:00,169.234
225,2010-05-08 17:10:23.100000+00:00,171.297
226,2010-05-08 18:10:23.100000+00:00,178.665
227,2010-05-08 19:10:23.100000+00:00,174.885
228,2010-05-08 20:10:23.100000+00:00,163.958
229,2010-05-08 21:10:23.100000+00:00,154.634
230,2010-05-08 22:10:23.100000+00:00,146.64700000000005
231,2010-05-08 23:10:23.200000+00:00,145.398
232,2010-05-09 00:10:23.200000+00:00,142.69899999999996
233,2010-05-09 01:10:23.200000+00:00,134.595
234,2010-05-09 02:10:23.300000+00:00,134.016
235,2010-05-09 03:10:23.300000+00:00,122.866
236,2010-05-09 04:10:23.300000+00:00,118.213
237,2010-05-09 05:10:23.300000+00:00,120.119
238,2010-05-09 06:10:23.400000+00:00,119.928
239,2010-05-09 07:10:23.400000+00:00,96.042
240,2010-05-09 08:10:23.300000+00:00,96.708
241,2010-05-09 09:10:23.300000+00:00,101.937
242,2010-05-09 10:10:23.300000+00:00,97.154
243,2010-05-09 11:10:23.300000+00:00,91.407
244,2010-05-09 12:10:23.300000+00:00,96.876
245,2010-05-09 13:10:23.200000+00:00,90.91
246,2010-05-09 14:10:23.200000+00:00,88.956
247,2010-05-09 15:10:23.200000+00:00,93.728
248,2010-05-09 16:10:23.200000+00:00,100.549
249,2010-05-09 17:10:23.200000+00:00,116.559
250,2010-05-09 18:10:23.200000+00:00,121.989
251,2010-05-09 19:10:23.200000+00:00,105.165
252,2010-05-09 20:10:23.200000+00:00,101.515
253,2010-05-09 21:10:23.200000+00:00,104.82
254,2010-05-09 22:10:23.300000+00:00,96.015
255,2010-05-09 23:10:23.300000+00:00,99.373
256,2010-05-10 00:10:23.300000+00:00,104.243
257,2010-05-10 01:10:23.400000+00:00,101.189
258,2010-05-10 02:10:23.400000+00:00,92.447
259,2010-05-10 03:10:23.400000+00:00,91.353
260,2010-05-10 04:10:23.500000+00:00,85.54799999999999
261,2010-05-10 05:10:23.500000+00:00,88.939
262,2010-05-10 06:10:23.500000+00:00,97.923
263,2010-05-10 07:10:23.500000+00:00,82.65799999999999
264,2010-05-10 08:10:23.500000+00:00,82.711
265,2010-05-10 09:10:23.400000+00:00,79.454
266,2010-05-10 10:10:23.400000+00:00,83.12799999999999
267,2010-05-10 11:10:23.400000+00:00,87.88600000000002
268,2010-05-10 12:10:23.400000+00:00,82.36399999999998
269,2010-05-10 13:10:23.400000+00:00,69.343
270,2010-05-10 14:10:23.300000+00:00,82.03200000000002
271,2010-05-10 15:10:23.300000+00:00,80.399
272,2010-05-10 17:10:23.300000+00:00,99.399
273,2010-05-10 18:10:23.300000+00:00,90.00299999999999
274,2010-05-10 19:10:23.300000+00:00,85.21
275,2010-05-10 20:10:23.300000+00:00,83.12200000000001
276,2010-05-10 21:10:23.400000+00:00,80.521
277,2010-05-10 22:10:23.400000+00:00,89.071
278,2010-05-10 23:10:23.400000+00:00,86.413
279,2010-05-11 00:10:23.500000+00:00,87.104
280,2010-05-11 01:10:23.500000+00:00,89.419
281,2010-05-11 02:10:23.500000+00:00,89.22200000000002
282,2010-05-11 03:10:23.500000+00:00,91.55
283,2010-05-11 04:10:23.600000+00:00,83.941
284,2010-05-11 05:10:23.600000+00:00,79.063
285,2010-05-11 06:10:23.600000+00:00,93.599
286,2010-05-11 07:10:23.600000+00:00,85.07600000000002
287,2010-05-11 08:10:23.600000+00:00,84.76700000000002
288,2010-05-11 09:10:23.600000+00:00,79.041
289,2010-05-11 10:10:23.500000+00:00,82.698
290,2010-05-11 11:10:23.500000+00:00,89.719
291,2010-05-11 12:10:23.500000+00:00,77.994
292,2010-05-11 13:10:23.500000+00:00,82.329
293,2010-05-11 14:10:23.400000+00:00,80.77600000000002
294,2010-05-11 15:10:23.400000+00:00,85.27
295,2010-05-11 16:10:23.400000+00:00,100.928
296,2010-05-11 17:10:23.400000+00:00,111.304
297,2010-05-11 18:10:23.400000+00:00,105.251
298,2010-05-11 19:10:23.400000+00:00,98.626
299,2010-05-11 20:10:23.400000+00:00,91.695
300,2010-05-11 21:10:23.500000+00:00,90.005
301,2010-05-11 22:10:23.500000+00:00,101.44
302,2010-05-11 23:10:23.500000+00:00,99.719
303,2010-05-12 00:10:23.600000+00:00,95.193
304,2010-05-12 01:10:23.600000+00:00,88.069
305,2010-05-12 02:10:23.600000+00:00,75.008
306,2010-05-12 03:10:23.700000+00:00,74.248
307,2010-05-12 04:10:23.700000+00:00,69.003
308,2010-05-12 05:10:23.700000+00:00,63.996
309,2010-05-12 06:10:23.700000+00:00,64.273
310,2010-05-12 07:10:23.700000+00:00,63.822
311,2010-05-12 08:10:23.700000+00:00,53.552
312,2010-05-12 21:10:23.600000+00:00,47.14
313,2010-05-12 22:10:23.600000+00:00,41.74
314,2010-05-12 23:10:23.600000+00:00,45.98
315,2010-05-13 00:10:23.700000+00:00,46.166
316,2010-05-13 04:46:23.800000+00:00,37.548
317,2010-05-13 05:22:23.800000+00:00,37.397
318,2010-05-13 06:10:23.800000+00:00,36.935
319,2010-05-13 08:58:23.800000+00:00,33.13
320,2010-05-13 09:46:23.800000+00:00,33.8
321,2010-05-13 10:10:23.800000+00:00,26.527
322,2010-05-03 15:34:22.400000+00:00,29.382
323,2010-05-03 16:34:22.400000+00:00,33.181999999999995
324,2010-05-03 17:34:22.400000+00:00,33.128
325,2010-05-03 18:34:22.400000+00:00,32.239000000000004
326,2010-05-03 19:34:22.500000+00:00,32.04
327,2010-05-03 22:34:22.500000+00:00,49.742
328,2010-05-04 00:34:22.600000+00:00,49.077
329,2010-05-04 05:34:22.700000+00:00,89.04799999999999
330,2010-05-04 06:34:22.700000+00:00,142.736
331,2010-05-04 07:34:22.700000+00:00,154.688
332,2010-05-04 08:34:22.700000+00:00,179.787
333,2010-05-04 09:34:22.700000+00:00,132.75
334,2010-05-04 10:34:22.700000+00:00,252.719
335,2010-05-04 11:34:22.700000+00:00,337.339
336,2010-05-04 12:34:22.600000+00:00,414.456
337,2010-05-04 13:34:22.600000+00:00,469.081
338,2010-05-04 14:34:22.600000+00:00,520.354
339,2010-05-04 15:34:22.600000+00:00,560.582
340,2010-05-04 16:34:22.600000+00:00,646.771
341,2010-05-04 17:34:22.600000+00:00,731.845
342,2010-05-04 18:34:22.600000+00:00,753.5980000000002
343,2010-05-04 19:34:22.600000+00:00,762.2639999999999
344,2010-05-04 20:34:22.600000+00:00,749.087
345,2010-05-04 21:34:22.600000+00:00,737.028
346,2010-05-04 22:34:22.700000+00:00,748.904
347,2010-05-04 23:34:22.700000+00:00,749.6510000000002
348,2010-05-05 00:34:22.700000+00:00,736.4069999999998
349,2010-05-05 01:34:22.800000+00:00,808.12
350,2010-05-05 02:34:22.800000+00:00,777.071
351,2010-05-05 03:34:22.800000+00:00,808.245
352,2010-05-05 04:34:22.900000+00:00,812.158
353,2010-05-05 05:34:22.900000+00:00,808.279
354,2010-05-05 06:34:22.900000+00:00,845.1039999999998
355,2010-05-05 07:34:22.900000+00:00,904.113
356,2010-05-05 08:34:22.900000+00:00,856.9989999999998
357,2010-05-05 09:34:22.800000+00:00,909.521
358,2010-05-05 10:34:22.800000+00:00,877.563
359,2010-05-05 11:34:22.800000+00:00,871.1489999999999
